Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
10/16/2021,Sex_Female,"113,242,096",52.5,52,"100,708,636",67.2,59.8,52.6,52.2,7,56.7,52.6,57.9,"7,051,279","3,127,465"
10/16/2021,Age_unknown,"22,507",0,0,"5,565",,,0,0,0,0,0,0,0,0
10/16/2021,Ages_75+_yrs,"20,955,939",9.6,9.6,"18,857,618",91.5,82.3,9.8,9.8,17.9,27.1,9.8,26.3,"3,371,824","1,421,064"
10/16/2021,Ages_16-17_yrs,"5,306,166",2.4,2.4,"4,601,271",63.2,54.8,2.4,2.4,0.3,0.1,2.4,0,"12,329","1,914"
10/16/2021,Sex_Male,"102,647,947",47.5,47.1,"90,615,354",62.8,55.4,47.4,47,5.9,43.3,47.4,42.1,"5,377,422","2,277,331"
10/16/2021,Ages_12-17_yrs,"14,812,153",6.8,6.8,"12,608,731",58.5,49.8,6.5,6.5,0.2,0.2,6.5,0.1,"27,788","3,598"
10/16/2021,Age_known,"217,826,373",99.9,99.9,"192,767,213",,,99.9,99.9,6.5,99.9,99.9,99.9,"12,446,651","5,413,549"
10/16/2021,Sex_unknown,"1,958,837",0.9,0.9,"1,448,788",,,0.8,0.8,1.2,0.1,0.8,0.2,"17,950","8,753"
10/16/2021,Race_eth_NHAsian,"10,375,040",6.4,4.8,"10,012,859",54.6,52.7,6.7,5.2,6.2,5.6,6.7,6,"617,655","287,810"
10/16/2021,Ages_65-74_yrs,"30,815,990",14.1,14.1,"27,929,379",95,87.6,14.5,14.5,15.6,35,14.5,33.8,"4,356,146","1,828,361"
10/16/2021,Ages_25-39_yrs,"46,725,530",21.5,21.4,"40,507,453",68.3,59.2,21,21,2.6,8.5,21,9.5,"1,060,010","514,565"
10/15/2021,Sex_Male,"102,574,533",47.5,47.1,"90,542,629",62.8,55.4,47.4,47,5.8,43.3,47.4,42.1,"5,289,430","2,242,504"
10/15/2021,Race_eth_NHMult_Oth,"9,714,216",6,4.5,"8,713,659",95,95,5.9,4.5,9.4,7.5,5.9,7,"818,009","332,021"
10/15/2021,Ages_<5yrs,"7,325",0,0,"2,533",0,0,0,0,0,0,0,0,0,0
10/15/2021,Race_eth_unknown,"56,770,652",35.3,26.1,"44,203,859",,,29.8,22.9,3.1,12.5,29.8,12.3,"1,357,028","584,246"
10/15/2021,Sex_known,"215,749,587",99.9,99.1,"191,180,126",,,99.9,99.2,6.4,99.9,99.9,99.9,"12,220,746","5,325,380"
10/15/2021,Sex_unknown,"1,958,020",0.9,0.9,"1,448,383",,,0.8,0.8,1.2,0.1,0.8,0.2,"17,710","8,591"
10/15/2021,Ages_12-17_yrs,"14,795,298",6.8,6.8,"12,585,167",58.5,49.7,6.5,6.5,0.2,0.2,6.5,0.1,"27,593","3,539"
10/15/2021,Ages_65-74_yrs,"30,803,054",14.2,14.1,"27,922,182",95,87.6,14.5,14.5,15.4,35.1,14.5,34,"4,294,607","1,815,285"
10/15/2021,Ages_5-11_yrs,"195,495",0.1,0.1,"123,752",0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/15/2021,Race_eth_NHAsian,"10,369,998",6.4,4.8,"10,007,980",54.6,52.7,6.7,5.2,6,5.5,6.7,5.9,"602,625","281,098"
10/15/2021,Sex_Female,"113,175,054",52.5,52,"100,637,497",67.1,59.7,52.6,52.2,6.9,56.7,52.6,57.9,"6,931,316","3,082,876"
10/15/2021,Race_eth_Hispanic,"31,720,109",19.7,14.6,"28,115,385",49.8,44.1,18.9,14.6,3.6,9.3,18.9,9.3,"1,014,710","440,023"
10/15/2021,Ages_<12yrs,"207,026",0.1,0.1,"127,412",0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/15/2021,Race_eth_NHBlack,"16,043,647",10,7.4,"14,251,757",38.9,34.6,9.6,7.4,4.8,6.3,9.6,6.8,"686,769","323,262"
10/15/2021,Age_known,"217,685,110",99.9,99.9,"192,622,945",,,99.9,99.9,6.4,99.9,99.9,99.9,"12,238,456","5,333,971"
10/15/2021,US,"217,707,607",,100,"192,628,509",65.6,58,,100,6.4,,100,,"12,238,456","5,333,971"
10/15/2021,Ages_40-49_yrs,"31,205,171",14.3,14.3,"27,713,049",76.5,67.9,14.4,14.4,3.5,7.9,14.4,8.2,"968,346","437,446"
10/15/2021,Ages_16-17_yrs,"5,301,661",2.4,2.4,"4,595,120",63.2,54.8,2.4,2.4,0.3,0.1,2.4,0,"12,214","1,849"
10/15/2021,Ages_50-64_yrs,"53,111,962",24.4,24.4,"48,071,475",83.4,75.5,25,25,5.1,19.9,25,20.6,"2,435,116","1,097,081"
10/15/2021,Ages_25-39_yrs,"46,685,251",21.4,21.4,"40,464,512",68.3,59.2,21,21,2.6,8.5,21,9.4,"1,037,231","503,759"
10/15/2021,Race_eth_known,"160,932,471",99.9,73.9,"148,421,515",,,99.9,77.1,7.3,99.9,99.9,99.9,"10,881,428","4,749,725"
10/15/2021,Race_eth_NHNHOPI,"497,080",0.3,0.2,"455,996",53.5,49.1,0.3,0.2,4.6,0.2,0.3,0.2,"20,748","9,617"
10/15/2021,Ages_18-24_yrs,"19,929,304",9.2,9.2,"16,885,116",65.2,55.2,8.8,8.8,0.9,1.2,8.8,1.3,"145,006","67,743"
10/15/2021,Age_unknown,"22,497",0,0,"5,564",,,0,0,0,0,0,0,0,0
10/15/2021,Race_eth_NHAIAN,"1,414,440",0.9,0.6,"1,223,673",58.1,50.2,0.8,0.6,6.7,0.8,0.8,0.8,"81,975","36,313"
10/15/2021,Ages_12-15_yrs,"9,493,637",4.4,4.4,"7,990,047",56.1,47.2,4.1,4.1,0.2,0.1,4.2,0,"15,379","1,690"
10/15/2021,Race_eth_NHWhite,"91,172,981",56.7,41.9,"85,653,065",46.2,43.4,57.7,44.5,8.9,70.4,57.7,70.1,"7,656,592","3,327,391"
10/15/2021,Ages_75+_yrs,"20,948,044",9.6,9.6,"18,854,032",91.5,82.3,9.8,9.8,17.7,27.2,9.8,26.4,"3,330,557","1,409,118"
10/14/2021,Race_eth_NHWhite,"91,076,738",56.7,41.9,"85,547,865",46.2,43.4,57.7,44.5,8.6,70.5,57.7,70.2,"7,344,390","3,169,443"
10/14/2021,Race_eth_Hispanic,"31,673,511",19.7,14.6,"28,060,653",49.7,44,18.9,14.6,3.4,9.3,18.9,9.2,"966,347","413,330"
10/14/2021,Ages_40-49_yrs,"31,168,444",14.3,14.3,"27,670,556",76.4,67.8,14.4,14.4,3.3,7.8,14.4,8,"915,243","405,965"
10/14/2021,Age_unknown,"22,470",0,0,"5,559",,,0,0,0,0,0,0,0,0
10/14/2021,Ages_18-24_yrs,"19,898,762",9.2,9.2,"16,847,746",65.1,55.1,8.8,8.8,0.8,1.2,8.8,1.2,"136,663","62,504"
10/14/2021,Ages_65-74_yrs,"30,775,733",14.2,14.2,"27,905,150",95,87.5,14.5,14.5,14.8,35.3,14.5,34.6,"4,143,799","1,755,239"
10/14/2021,Ages_12-17_yrs,"14,769,932",6.8,6.8,"12,550,894",58.4,49.6,6.5,6.5,0.2,0.2,6.5,0.1,"27,191","3,414"
10/14/2021,Sex_known,"215,490,640",99.9,99.1,"190,904,636",,,99.9,99.2,6.1,99.9,99.9,99.9,"11,707,917","5,061,696"
10/14/2021,Ages_75+_yrs,"20,929,472",9.6,9.6,"18,844,088",91.4,82.3,9.8,9.8,17.1,27.4,9.8,26.7,"3,216,095","1,354,636"
10/14/2021,Sex_Male,"102,447,726",47.5,47.1,"90,410,042",62.7,55.3,47.4,47,5.6,43.4,47.4,42.3,"5,082,993","2,138,874"
10/14/2021,Sex_unknown,"1,954,340",0.9,0.9,"1,446,986",,,0.8,0.8,1.2,0.1,0.8,0.2,"16,783","7,863"
10/14/2021,Ages_50-64_yrs,"53,062,651",24.4,24.4,"48,020,863",83.4,75.4,25,25,4.8,19.7,25,20.1,"2,307,346","1,019,308"
10/14/2021,Race_eth_NHBlack,"16,015,505",10,7.4,"14,217,680",38.9,34.5,9.6,7.4,4.6,6.3,9.6,6.8,"654,347","305,791"
10/14/2021,US,"217,444,980",,100,"192,351,622",65.5,57.9,,100,6.1,,100,,"11,724,700","5,069,559"
10/14/2021,Ages_25-39_yrs,"46,610,575",21.4,21.4,"40,379,375",68.2,59,21,21,2.4,8.3,21,9.2,"978,363","468,493"
10/14/2021,Race_eth_NHNHOPI,"495,552",0.3,0.2,"454,549",53.4,48.9,0.3,0.2,4.3,0.2,0.3,0.2,"19,744","9,134"
10/14/2021,Ages_<5yrs,"7,323",0,0,"2,532",0,0,0,0,0,0,0,0,0,0
10/14/2021,Ages_16-17_yrs,"5,295,243",2.4,2.4,"4,586,616",63.1,54.7,2.4,2.4,0.3,0.1,2.4,0,"11,997","1,771"
10/14/2021,Ages_12-15_yrs,"9,474,689",4.4,4.4,"7,964,278",56,47.1,4.1,4.1,0.2,0.1,4.1,0,"15,194","1,643"
10/14/2021,Race_eth_NHMult_Oth,"9,703,578",6,4.5,"8,699,321",95,95,5.9,4.5,9,7.5,5.9,7,"786,306","316,607"
10/14/2021,Race_eth_NHAsian,"10,361,559",6.4,4.8,"9,999,695",54.5,52.6,6.7,5.2,5.7,5.5,6.7,5.9,"572,645","266,359"
10/14/2021,Race_eth_NHAIAN,"1,412,256",0.9,0.6,"1,221,595",58,50.2,0.8,0.6,6.5,0.8,0.8,0.8,"79,128","35,059"
10/14/2021,Race_eth_known,"160,738,699",99.9,73.9,"148,201,358",,,99.9,77,7,99.9,99.9,99.9,"10,422,907","4,515,723"
10/14/2021,Ages_5-11_yrs,"195,417",0.1,0.1,"123,732",0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/14/2021,Race_eth_unknown,"56,701,811",35.3,26.1,"44,147,144",,,29.8,23,3,12.5,29.8,12.3,"1,301,793","553,836"
10/14/2021,Ages_<12yrs,"206,941",0.1,0.1,"127,391",0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/14/2021,Sex_Female,"113,042,914",52.5,52,"100,494,594",67.1,59.6,52.6,52.2,6.6,56.6,52.6,57.7,"6,624,924","2,922,822"
10/14/2021,Age_known,"217,422,510",99.9,99.9,"192,346,063",,,99.9,99.9,6.1,99.9,99.9,99.9,"11,724,700","5,069,559"
10/13/2021,Race_eth_Hispanic,"31,635,166",19.7,14.6,"28,017,553",49.6,43.9,18.9,14.6,3.3,9.3,18.9,9.1,"926,843","423,342"
10/13/2021,Ages_65-74_yrs,"30,749,049",14.2,14.2,"27,889,028",95,87.5,14.5,14.5,14.3,35.5,14.5,34.9,"3,997,160","1,820,240"
10/13/2021,Ages_16-17_yrs,"5,290,194",2.4,2.4,"4,579,901",63.1,54.6,2.4,2.4,0.3,0.1,2.4,0,"11,836","1,800"
10/13/2021,Ages_18-24_yrs,"19,871,993",9.1,9.1,"16,814,689",65,55,8.8,8.8,0.8,1.2,8.8,1.2,"130,478","63,243"
10/13/2021,Age_unknown,"22,456",0,0,"5,554",,,0,0,0,0,0,0,0,0
10/13/2021,Sex_unknown,"1,950,923",0.9,0.9,"1,445,677",,,0.8,0.8,1.1,0.1,0.8,0.2,"15,864","7,877"
10/13/2021,Ages_<5yrs,"7,312",0,0,"2,531",0,0,0,0,0,0,0,0,0,0
10/13/2021,Race_eth_NHMult_Oth,"9,694,497",6,4.5,"8,687,353",95,95,5.9,4.5,8.7,7.6,5.9,7,"757,186","326,700"
10/13/2021,Ages_12-17_yrs,"14,752,524",6.8,6.8,"12,527,966",58.3,49.5,6.5,6.5,0.2,0.2,6.5,0.1,"26,911","3,551"
10/13/2021,Race_eth_NHAsian,"10,355,412",6.4,4.8,"9,994,070",54.5,52.6,6.8,5.2,5.5,5.5,6.7,6,"550,594","277,039"
10/13/2021,Sex_Male,"102,336,053",47.5,47.1,"90,298,744",62.6,55.2,47.4,47,5.4,43.5,47.4,42.1,"4,890,913","2,194,371"
10/13/2021,Race_eth_NHNHOPI,"494,891",0.3,0.2,"453,754",53.3,48.9,0.3,0.2,4.2,0.2,0.3,0.2,"18,924","9,443"
10/13/2021,Ages_50-64_yrs,"53,021,900",24.4,24.4,"47,980,232",83.3,75.4,25,25,4.6,19.6,25,19.9,"2,207,387","1,036,785"
10/13/2021,Race_eth_known,"160,572,108",99.9,73.9,"148,020,622",,,99.9,77,6.8,99.9,99.9,99.9,"10,016,933","4,652,830"
10/13/2021,Sex_Female,"112,931,163",52.5,52,"100,378,805",67,59.6,52.6,52.2,6.3,56.5,52.6,57.9,"6,358,777","3,014,871"
10/13/2021,Race_eth_NHAIAN,"1,410,008",0.9,0.6,"1,219,479",57.9,50.1,0.8,0.6,6.2,0.8,0.8,0.8,"75,233","35,342"
10/13/2021,Ages_5-11_yrs,"195,284",0.1,0.1,"123,716",0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/13/2021,Ages_12-15_yrs,"9,462,330",4.4,4.4,"7,948,065",55.9,47,4.1,4.1,0.2,0.1,4.1,0,"15,075","1,751"
10/13/2021,Race_eth_NHBlack,"15,989,155",10,7.4,"14,186,459",38.8,34.4,9.6,7.4,4.4,6.2,9.6,6.6,"624,349","308,388"
10/13/2021,Ages_75+_yrs,"20,909,465",9.6,9.6,"18,833,623",91.3,82.2,9.8,9.8,16.4,27.4,9.8,26.5,"3,090,028","1,381,814"
10/13/2021,Sex_known,"215,267,216",99.9,99.1,"190,677,549",,,99.9,99.2,5.9,99.9,99.9,99.9,"11,249,690","5,209,242"
10/13/2021,Ages_40-49_yrs,"31,137,319",14.3,14.3,"27,636,540",76.3,67.8,14.4,14.4,3.2,7.8,14.4,8.1,"877,624","423,402"
10/13/2021,Ages_<12yrs,"206,797",0.1,0.1,"127,374",0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/13/2021,Ages_25-39_yrs,"46,546,636",21.4,21.4,"40,308,220",68.1,58.9,21,21,2.3,8.3,21,9.4,"935,966","488,084"
10/13/2021,Race_eth_NHWhite,"90,992,979",56.7,41.9,"85,461,954",46.1,43.3,57.7,44.5,8.3,70.5,57.7,70.3,"7,063,804","3,272,576"
10/13/2021,Age_known,"217,195,683",99.9,99.9,"192,117,672",,,99.9,99.9,5.9,99.9,99.9,99.9,"11,265,554","5,217,119"
10/13/2021,US,"217,218,139",,100,"192,123,226",65.4,57.9,,100,5.9,,100,,"11,265,554","5,217,119"
10/13/2021,Race_eth_unknown,"56,641,567",35.3,26.1,"44,099,505",,,29.8,23,2.8,12.5,29.8,12.1,"1,248,621","564,289"
10/12/2021,Ages_25-39_yrs,"46,482,261",21.4,21.4,"40,236,816",68,58.8,21,21,2.2,8.3,21,9.3,"894,821","492,603"
10/12/2021,Ages_16-17_yrs,"5,284,788",2.4,2.4,"4,572,736",63,54.5,2.4,2.4,0.3,0.1,2.4,0,"11,679","1,802"
10/12/2021,Race_eth_NHNHOPI,"493,992",0.3,0.2,"452,534",53.2,48.7,0.3,0.2,4,0.2,0.3,0.2,"18,103","9,565"
10/12/2021,Ages_<5yrs,"7,300",0,0,"2,530",0,0,0,0,0,0,0,0,0,0
10/12/2021,Ages_75+_yrs,"20,889,140",9.6,9.6,"18,823,501",91.2,82.2,9.8,9.8,15.8,27.4,9.8,26.8,"2,965,505","1,423,096"
10/12/2021,Age_known,"216,967,905",99.9,99.9,"191,889,823",,,99.9,99.9,5.6,99.9,99.9,99.9,"10,814,967","5,318,862"
10/12/2021,Ages_12-17_yrs,"14,734,463",6.8,6.8,"12,503,793",58.2,49.4,6.5,6.5,0.2,0.2,6.5,0.1,"26,635","3,647"
10/12/2021,Sex_Female,"112,820,177",52.5,52,"100,264,740",66.9,59.5,52.6,52.2,6.1,56.5,52.6,57.8,"6,099,433","3,068,595"
10/12/2021,Race_eth_unknown,"56,580,597",35.3,26.1,"44,051,388",,,29.8,23,2.7,12.4,29.8,12.1,"1,196,811","573,039"
10/12/2021,Ages_50-64_yrs,"52,981,913",24.4,24.4,"47,940,347",83.2,75.3,25,25,4.4,19.5,25,19.4,"2,112,428","1,030,509"
10/12/2021,Ages_5-11_yrs,"195,164",0.1,0.1,"123,703",0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/12/2021,Ages_18-24_yrs,"19,844,665",9.1,9.1,"16,782,045",64.9,54.9,8.7,8.7,0.7,1.2,8.8,1.2,"124,707","62,275"
10/12/2021,Race_eth_NHWhite,"90,909,194",56.7,41.9,"85,377,708",46.1,43.3,57.7,44.5,7.9,70.5,57.8,70.4,"6,782,219","3,340,471"
10/12/2021,Ages_40-49_yrs,"31,106,877",14.3,14.3,"27,602,617",76.3,67.7,14.4,14.4,3,7.8,14.4,8,"841,872","426,854"
10/12/2021,Race_eth_known,"160,405,241",99.9,73.9,"147,840,889",,,99.9,77,6.5,99.9,99.9,99.9,"9,618,156","4,745,823"
10/12/2021,Ages_65-74_yrs,"30,721,925",14.2,14.2,"27,873,345",95,87.4,14.5,14.5,13.8,35.6,14.5,35.3,"3,848,999","1,879,878"
10/12/2021,Sex_unknown,"1,947,611",0.9,0.9,"1,444,418",,,0.8,0.8,1,0.1,0.8,0.2,"15,131","8,003"
10/12/2021,Race_eth_NHBlack,"15,962,405",10,7.4,"14,155,536",38.7,34.3,9.6,7.4,4.2,6.2,9.6,6.6,"595,714","310,863"
10/12/2021,Sex_known,"215,042,684",99.9,99.1,"190,450,945",,,99.9,99.2,5.7,99.9,99.9,99.9,"10,799,836","5,310,859"
10/12/2021,Sex_Male,"102,222,507",47.5,47.1,"90,186,205",62.5,55.2,47.4,47,5.2,43.5,47.4,42.2,"4,700,403","2,242,264"
10/12/2021,Race_eth_NHAIAN,"1,407,842",0.9,0.6,"1,217,294",57.8,50,0.8,0.6,5.9,0.7,0.8,0.8,"71,921","36,239"
10/12/2021,Ages_12-15_yrs,"9,449,675",4.4,4.4,"7,931,057",55.9,46.9,4.1,4.1,0.2,0.1,4.1,0,"14,956","1,845"
10/12/2021,Age_unknown,"22,390",0,0,"5,540",,,0,0,0,0,0,0,0,0
10/12/2021,Race_eth_Hispanic,"31,596,968",19.7,14.6,"27,973,841",49.6,43.9,18.9,14.6,3.2,9.3,18.9,9.1,"891,103","430,972"
10/12/2021,Race_eth_NHMult_Oth,"9,685,764",6,4.5,"8,675,716",95,95,5.9,4.5,8.4,7.6,5.9,7.1,"730,776","336,512"
10/12/2021,Race_eth_NHAsian,"10,349,076",6.5,4.8,"9,988,260",54.5,52.6,6.8,5.2,5.3,5.5,6.7,5.9,"528,320","281,201"
10/12/2021,Ages_<12yrs,"206,661",0.1,0.1,"127,359",0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/12/2021,US,"216,990,295",,100,"191,895,363",65.4,57.8,,100,5.6,,100,,"10,814,967","5,318,862"
10/11/2021,Ages_65-74_yrs,"30,692,924",14.2,14.2,"27,856,833",95,87.4,14.5,14.5,13.2,35.6,14.5,35.8,"3,689,691","1,930,185"
10/11/2021,Race_eth_NHAIAN,"1,405,766",0.9,0.6,"1,215,156",57.7,49.9,0.8,0.6,5.7,0.7,0.8,0.8,"68,864","36,656"
10/11/2021,Ages_75+_yrs,"20,867,553",9.6,9.6,"18,813,015",91.1,82.1,9.8,9.8,15.1,27.4,9.8,27.1,"2,833,957","1,460,107"
10/11/2021,Race_eth_unknown,"56,519,453",35.3,26.1,"44,001,337",,,29.8,23,2.6,12.4,29.8,12.1,"1,145,675","580,182"
10/11/2021,Ages_40-49_yrs,"31,077,129",14.3,14.3,"27,568,319",76.2,67.6,14.4,14.4,2.9,7.8,14.4,7.9,"807,623","427,568"
10/11/2021,Ages_50-64_yrs,"52,942,345",24.4,24.4,"47,899,198",83.2,75.2,25,25,4.2,19.5,25,18.9,"2,019,359","1,017,119"
10/11/2021,Ages_12-15_yrs,"9,436,379",4.4,4.4,"7,914,492",55.8,46.8,4.1,4.1,0.2,0.1,4.1,0,"14,832","1,879"
10/11/2021,Ages_18-24_yrs,"19,817,865",9.1,9.1,"16,747,830",64.8,54.8,8.7,8.7,0.7,1.1,8.7,1.1,"119,018","60,797"
10/11/2021,Sex_unknown,"1,944,571",0.9,0.9,"1,443,174",,,0.8,0.8,1,0.1,0.8,0.1,"14,183","7,786"
10/11/2021,Race_eth_NHNHOPI,"493,262",0.3,0.2,"451,604",53.1,48.6,0.3,0.2,3.8,0.2,0.3,0.2,"17,206","9,556"
10/11/2021,Ages_5-11_yrs,"195,015",0.1,0.1,"123,689",0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/11/2021,Ages_12-17_yrs,"14,715,172",6.8,6.8,"12,480,034",58.2,49.3,6.5,6.5,0.2,0.3,6.5,0.1,"26,356","3,666"
10/11/2021,Race_eth_NHMult_Oth,"9,676,988",6,4.5,"8,663,863",95,95,5.9,4.5,8.1,7.6,5.9,7.1,"702,208","344,121"
10/11/2021,Sex_Female,"112,706,583",52.5,52,"100,147,912",66.9,59.4,52.6,52.3,5.8,56.5,52.7,57.7,"5,835,530","3,106,337"
10/11/2021,Ages_16-17_yrs,"5,278,793",2.4,2.4,"4,565,542",62.9,54.4,2.4,2.4,0.3,0.1,2.4,0,"11,524","1,787"
10/11/2021,Age_known,"216,738,361",99.9,99.9,"191,656,453",,,99.9,99.9,5.4,99.9,99.9,99.9,"10,350,666","5,393,319"
10/11/2021,Sex_known,"214,816,164",99.9,99.1,"190,218,815",,,99.9,99.2,5.4,99.9,99.9,99.9,"10,336,483","5,385,533"
10/11/2021,Ages_25-39_yrs,"46,418,872",21.4,21.4,"40,163,881",67.9,58.7,21,21,2.1,8.3,21,9.2,"854,662","493,877"
10/11/2021,Race_eth_known,"160,236,832",99.9,73.9,"147,657,578",,,99.9,77,6.2,99.9,99.9,99.9,"9,204,991","4,813,137"
10/11/2021,Race_eth_NHAsian,"10,342,376",6.5,4.8,"9,981,845",54.4,52.5,6.8,5.2,5.1,5.5,6.8,5.9,"504,969","283,165"
10/11/2021,US,"216,760,735",,100,"191,661,989",65.3,57.7,,100,5.4,,100,,"10,350,666","5,393,319"
10/11/2021,Race_eth_NHBlack,"15,936,456",9.9,7.4,"14,124,515",38.7,34.3,9.6,7.4,4,6.1,9.6,6.4,"565,676","309,746"
10/11/2021,Age_unknown,"22,374",0,0,"5,536",,,0,0,0,0,0,0,0,0
10/11/2021,Race_eth_NHWhite,"90,825,316",56.7,41.9,"85,292,115",46,43.2,57.8,44.5,7.6,70.5,57.8,70.6,"6,492,587","3,397,407"
10/11/2021,Ages_<12yrs,"206,501",0.1,0.1,"127,343",0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/11/2021,Ages_<5yrs,"7,296",0,0,"2,528",0,0,0,0,0,0,0,0,0,0
10/11/2021,Sex_Male,"102,109,581",47.5,47.1,"90,070,903",62.5,55.1,47.4,47,5,43.5,47.3,42.3,"4,500,953","2,279,196"
10/11/2021,Race_eth_Hispanic,"31,556,668",19.7,14.6,"27,928,480",49.5,43.8,18.9,14.6,3.1,9.3,18.9,9,"853,481","432,486"
10/10/2021,Race_eth_NHNHOPI,"492,567",0.3,0.2,"450,692",53,48.5,0.3,0.2,3.7,0.2,0.3,0.2,"16,554","9,766"
10/10/2021,US,"216,533,863",,100,"191,441,290",65.2,57.7,,100,5.2,,100,,"9,941,052","5,520,551"
10/10/2021,Race_eth_NHAsian,"10,335,142",6.5,4.8,"9,975,247",54.4,52.5,6.8,5.2,4.8,5.5,6.8,5.8,"482,025","285,198"
10/10/2021,Ages_40-49_yrs,"31,046,964",14.3,14.3,"27,534,734",76.1,67.5,14.4,14.4,2.8,7.8,14.4,7.7,"776,298","427,665"
10/10/2021,Ages_75+_yrs,"20,848,138",9.6,9.6,"18,803,963",91,82.1,9.8,9.8,14.5,27.4,9.8,27.6,"2,725,921","1,523,853"
10/10/2021,Race_eth_unknown,"56,462,316",35.3,26.1,"43,958,982",,,29.8,23,2.5,12.5,29.8,12,"1,103,649","591,372"
10/10/2021,Ages_12-15_yrs,"9,421,529",4.4,4.4,"7,896,947",55.7,46.7,4.1,4.1,0.2,0.1,4.1,0,"14,703","1,875"
10/10/2021,Ages_65-74_yrs,"30,664,565",14.2,14.2,"27,841,392",95,87.3,14.5,14.5,12.7,35.7,14.6,36.3,"3,545,614","2,004,095"
10/10/2021,Sex_unknown,"1,943,664",0.9,0.9,"1,442,562",,,0.8,0.8,0.9,0.1,0.8,0.1,"13,677","7,975"
10/10/2021,Ages_<12yrs,"206,367",0.1,0.1,"127,332",0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/10/2021,Ages_16-17_yrs,"5,272,928",2.4,2.4,"4,557,828",62.9,54.3,2.4,2.4,0.2,0.1,2.4,0,"11,363","1,749"
10/10/2021,Race_eth_NHAIAN,"1,404,666",0.9,0.6,"1,214,016",57.7,49.9,0.8,0.6,5.6,0.8,0.8,0.8,"67,494","38,472"
10/10/2021,Ages_18-24_yrs,"19,791,681",9.1,9.1,"16,717,993",64.7,54.7,8.7,8.7,0.7,1.1,8.7,1.1,"113,774","59,275"
10/10/2021,Race_eth_Hispanic,"31,517,127",19.7,14.6,"27,884,005",49.4,43.7,18.9,14.6,3,9.3,18.9,8.9,"823,252","440,230"
10/10/2021,Ages_25-39_yrs,"46,355,756",21.4,21.4,"40,095,582",67.8,58.6,20.9,20.9,2,8.2,21,9,"818,504","494,956"
10/10/2021,Race_eth_NHMult_Oth,"9,666,882",6,4.5,"8,651,203",95,95,5.9,4.5,7.8,7.6,5.9,7.2,"674,641","352,772"
10/10/2021,Age_known,"216,511,500",99.9,99.9,"191,435,757",,,99.9,99.9,5.2,99.9,99.9,99.9,"9,941,052","5,520,551"
10/10/2021,Age_unknown,"22,363",0,0,"5,533",,,0,0,0,0,0,0,0,0
10/10/2021,Ages_12-17_yrs,"14,694,457",6.8,6.8,"12,454,775",58.1,49.2,6.5,6.5,0.2,0.3,6.5,0.1,"26,066","3,624"
10/10/2021,Race_eth_NHBlack,"15,910,827",9.9,7.3,"14,096,752",38.6,34.2,9.6,7.4,3.8,6.1,9.6,6.4,"541,968","314,313"
10/10/2021,Sex_known,"214,590,199",99.9,99.1,"189,998,728",,,99.9,99.2,5.2,99.9,99.9,99.9,"9,927,375","5,512,576"
10/10/2021,Race_eth_known,"160,067,108",99.9,73.9,"147,479,247",,,99.9,77,6,99.9,99.9,99.9,"8,837,403","4,929,179"
10/10/2021,Ages_5-11_yrs,"194,885",0.1,0.1,"123,681",0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/10/2021,Ages_50-64_yrs,"52,903,572",24.4,24.4,"47,859,986",83.1,75.2,25,25,4,19.5,25,18.2,"1,934,875","1,007,083"
10/10/2021,Sex_Female,"112,591,826",52.5,52,"100,035,387",66.8,59.4,52.7,52.3,5.6,56.4,52.7,57.4,"5,599,605","3,166,780"
10/10/2021,Sex_Male,"101,998,373",47.5,47.1,"89,963,341",62.4,55,47.3,47,4.8,43.6,47.3,42.6,"4,327,770","2,345,796"
10/10/2021,Race_eth_NHWhite,"90,739,897",56.7,41.9,"85,207,332",46,43.2,57.8,44.5,7.3,70.5,57.8,70.8,"6,231,469","3,488,428"
10/10/2021,Ages_<5yrs,"7,294",0,0,"2,525",0,0,0,0,0,0,0,0,0,0
10/09/2021,Ages_25-39_yrs,"46,328,891",21.4,21.4,"40,063,036",67.7,58.6,20.9,20.9,2,8.2,21,8.7,"806,343","512,671"
10/09/2021,Ages_12-15_yrs,"9,413,992",4.3,4.3,"7,885,086",55.7,46.6,4.1,4.1,0.2,0.1,4.1,0,"14,646","1,969"
